id_transaction,date,produit,quantite,prix_unitaire,vendeur,zone_client,mode_paiement,montant_fcfa
TXN18887,2024-01-21,Huile végétale (5L),11,2000,Koffi C.,Plateau,Mobile Money,22000
TXN18888,2024-01-23,Savon de ménage,16,1000,Aminata D.,Marcory,Espèces,16000
TXN18889,2024-06-12,Savon de ménage,18,1000,Koffi C.,Plateau,Espèces,18000
TXN18890,2024-05-26,Lait en poudre (400g),6,1500,Aminata D.,Adjamé,Mobile Money,9000
TXN18891,2024-06-13,Eau minérale (1.5L),5,500,Adjoua B.,Marcory,Espèces,2500
TXN18892,2024-03-09,Farine de blé (1kg),7,750,Adjoua B.,Marcory,Carte bancaire,5250
TXN18893,2024-03-29,Savon de ménage,15,1000,Bamba E.,Cocody,Carte bancaire,15000
TXN18894,2024-06-21,Riz (sac 25kg),11,3500,,Plateau,Mobile Money,38500
TXN18895,2024-05-23,Savon de ménage,4,1000,Adjoua B.,Plateau,Espèces,4000
TXN18896,2024-05-26,Savon de ménage,7,1000,Koffi C.,Adjamé,Mobile Money,7000
TXN18897,2024-04-15,Riz (sac 25kg),1,3500,Koffi C.,Adjamé,Espèces,3500
TXN18898,2024-03-15,Huile végétale (5L),2,2000,Koffi C.,,Carte bancaire,4000
TXN18899,2024-04-07,Eau minérale (1.5L),19,500,Aminata D.,Yopougon,Mobile Money,9500
TXN18900,2024-01-17,Farine de blé (1kg),14,750,Bamba E.,Yopougon,Carte bancaire,10500
TXN18901,2024-06-19,Tomate concentrée,6,500,Bamba E.,Marcory,Mobile Money,3000
TXN18902,2024-02-27,Riz (sac 25kg),18,3500,Kouamé A.,Plateau,Carte bancaire,63000
TXN18903,2024-06-23,Huile végétale (5L),19,2000,Aminata D.,Adjamé,Carte bancaire,38000
TXN18904,2024-03-03,Tomate concentrée,4,500,Adjoua B.,Adjamé,Espèces,2000
TXN18905,2024-05-02,Tomate concentrée,6,500,Aminata D.,Plateau,Espèces,3000
TXN18906,2024-06-14,Huile végétale (5L),10,2000,,Marcory,Mobile Money,20000
TXN18907,2024-01-08,Tomate concentrée,2,500,Bamba E.,Yopougon,Espèces,1000
TXN18908,2024-04-26,Sardines en boîte,15,1200,Koffi C.,Cocody,Carte bancaire,18000
TXN18909,2024-06-19,Sardines en boîte,3,1200,Kouamé A.,Plateau,Mobile Money,3600
TXN18910,2024-06-12,Tomate concentrée,19,500,Bamba E.,Marcory,Mobile Money,9500
TXN18911,2024-03-02,Sucre (1kg),19,500,Aminata D.,Cocody,Carte bancaire,9500
TXN18912,2024-02-21,Eau minérale (1.5L),3,500,Kouamé A.,Adjamé,Carte bancaire,1500
TXN18913,2024-02-06,Eau minérale (1.5L),8,500,,Adjamé,Carte bancaire,4000
TXN18914,2024-04-16,Huile végétale (5L),5,2000,Kouamé A.,Adjamé,Carte bancaire,10000
TXN18915,2024-04-02,Tomate concentrée,1,500,Bamba E.,,Espèces,500
TXN18916,2024-01-27,Farine de blé (1kg),4,750,Bamba E.,Cocody,Carte bancaire,3000
TXN18917,2024-05-18,Farine de blé (1kg),8,750,Bamba E.,Adjamé,Carte bancaire,6000
TXN18918,2024-06-08,Riz (sac 25kg),4,3500,Aminata D.,Yopougon,Espèces,14000
TXN18919,2024-03-03,Tomate concentrée,6,500,Adjoua B.,Plateau,Mobile Money,3000
TXN18920,2024-02-14,Huile végétale (5L),11,2000,Koffi C.,Plateau,Carte bancaire,22000
TXN18921,2024-01-09,Riz (sac 25kg),15,3500,Adjoua B.,Marcory,Espèces,52500
TXN18922,2024-02-23,Sardines en boîte,12,1200,Aminata D.,Marcory,Carte bancaire,14400
TXN18923,2024-05-30,Huile végétale (5L),10,2000,Aminata D.,Marcory,Mobile Money,20000
TXN18924,2024-04-20,Farine de blé (1kg),6,750,Adjoua B.,Adjamé,Espèces,4500
TXN18925,2024-03-05,Lait en poudre (400g),4,1500,Aminata D.,Plateau,Mobile Money,6000
TXN18926,2024-03-11,Riz (sac 25kg),4,3500,Koffi C.,Marcory,Mobile Money,14000
TXN18927,2024-01-26,Lait en poudre (400g),15,1500,Kouamé A.,Plateau,Carte bancaire,22500
TXN18928,2024-06-01,Riz (sac 25kg),11,3500,Adjoua B.,Adjamé,Espèces,38500
TXN18929,2024-04-20,Huile végétale (5L),15,2000,Aminata D.,,Carte bancaire,30000
TXN18930,2024-02-29,Savon de ménage,7,1000,Bamba E.,,Carte bancaire,7000
TXN18931,2024-01-15,Sardines en boîte,19,1200,Koffi C.,Marcory,Mobile Money,22800
TXN18932,2024-06-13,Sardines en boîte,13,1200,Adjoua B.,Marcory,Espèces,15600
TXN18933,2024-03-18,Riz (sac 25kg),11,3500,Bamba E.,Cocody,Carte bancaire,38500
TXN18934,2024-04-23,Sucre (1kg),14,500,Koffi C.,Adjamé,Espèces,7000
TXN18935,2024-01-22,Eau minérale (1.5L),15,500,Koffi C.,Cocody,Carte bancaire,7500
TXN18936,2024-05-02,Farine de blé (1kg),19,750,Kouamé A.,Cocody,Mobile Money,14250
TXN18937,2024-04-01,Sucre (1kg),1,500,Kouamé A.,Yopougon,Carte bancaire,500
TXN18938,2024-06-08,Tomate concentrée,7,500,Aminata D.,Yopougon,Espèces,3500
TXN18939,2024-03-24,Riz (sac 25kg),16,3500,Kouamé A.,Cocody,Carte bancaire,56000
TXN18940,2024-06-07,Lait en poudre (400g),19,1500,Koffi C.,Cocody,Carte bancaire,28500
TXN18941,2024-03-31,Riz (sac 25kg),17,3500,Aminata D.,Adjamé,Espèces,59500
TXN18942,2024-01-02,Huile végétale (5L),14,2000,Koffi C.,Cocody,Mobile Money,28000
TXN18943,2024-06-10,Sucre (1kg),19,500,Bamba E.,Cocody,Mobile Money,9500
TXN18944,2024-01-02,Farine de blé (1kg),10,750,Adjoua B.,Cocody,Carte bancaire,7500
TXN18945,2024-03-22,Huile végétale (5L),5,2000,Kouamé A.,Plateau,Carte bancaire,10000
TXN18946,2024-04-08,Lait en poudre (400g),14,1500,Koffi C.,Plateau,Espèces,21000
TXN18947,2024-04-06,Savon de ménage,14,1000,Koffi C.,Plateau,Mobile Money,14000
TXN18948,2024-05-25,Farine de blé (1kg),6,750,Kouamé A.,Adjamé,Mobile Money,4500
TXN18949,2024-03-13,Lait en poudre (400g),11,1500,,Plateau,Espèces,16500
TXN18950,2024-03-17,Sucre (1kg),5,500,,Cocody,Mobile Money,2500
TXN18951,2024-06-21,Sardines en boîte,17,1200,Bamba E.,Cocody,Carte bancaire,20400
TXN18952,2024-04-26,Lait en poudre (400g),18,1500,Koffi C.,Adjamé,Espèces,27000
TXN18953,2024-01-08,Tomate concentrée,8,500,Bamba E.,Marcory,Carte bancaire,4000
TXN18954,2024-03-23,Riz (sac 25kg),4,3500,Bamba E.,Cocody,Carte bancaire,14000
TXN18955,2024-03-25,Huile végétale (5L),1,2000,Koffi C.,Cocody,Carte bancaire,2000
TXN18956,2024-01-21,Sucre (1kg),3,500,Koffi C.,Yopougon,Espèces,1500
TXN18957,2024-03-20,Huile végétale (5L),3,2000,Koffi C.,Marcory,Carte bancaire,6000
TXN18958,2024-02-02,Lait en poudre (400g),17,1500,Adjoua B.,Yopougon,Carte bancaire,25500
TXN18959,2024-04-01,Tomate concentrée,15,500,Kouamé A.,Plateau,Carte bancaire,7500
TXN18960,2024-05-22,Riz (sac 25kg),15,3500,Kouamé A.,Marcory,Carte bancaire,52500
TXN18961,2024-04-04,Sardines en boîte,1,1200,Koffi C.,Plateau,Carte bancaire,1200
TXN18962,2024-04-02,Sardines en boîte,5,1200,Koffi C.,Yopougon,Carte bancaire,6000
TXN18963,2024-05-12,Huile végétale (5L),8,2000,Aminata D.,Adjamé,Mobile Money,16000
TXN18964,2024-01-22,Eau minérale (1.5L),18,500,Kouamé A.,Cocody,Carte bancaire,9000
TXN18965,2024-06-16,Tomate concentrée,5,500,Koffi C.,Yopougon,Carte bancaire,2500
TXN18966,2024-04-05,Savon de ménage,5,1000,Kouamé A.,Plateau,Espèces,5000
TXN18967,2024-01-27,Savon de ménage,12,1000,Aminata D.,Plateau,Espèces,12000
TXN18968,2024-06-20,Farine de blé (1kg),9,750,Kouamé A.,Yopougon,Mobile Money,6750
TXN18969,2024-06-23,Sardines en boîte,17,1200,Koffi C.,Adjamé,Mobile Money,20400
TXN18970,2024-03-24,Sardines en boîte,6,1200,Aminata D.,Marcory,Espèces,7200
TXN18971,2024-03-14,Lait en poudre (400g),6,1500,Bamba E.,Plateau,Mobile Money,9000
TXN18972,2024-01-28,Riz (sac 25kg),13,3500,Bamba E.,Adjamé,Mobile Money,45500
TXN18973,2024-04-24,Savon de ménage,11,1000,Bamba E.,Plateau,Espèces,11000
TXN18974,2024-01-21,Riz (sac 25kg),18,3500,Kouamé A.,Plateau,Espèces,63000
TXN18975,2024-03-09,Eau minérale (1.5L),8,500,Adjoua B.,Plateau,Mobile Money,4000
TXN18976,2024-03-15,Savon de ménage,3,1000,Kouamé A.,Marcory,Mobile Money,3000
TXN18977,2024-03-24,Eau minérale (1.5L),3,500,Aminata D.,Adjamé,Espèces,1500
TXN18978,2024-05-21,Riz (sac 25kg),16,3500,Bamba E.,Yopougon,Mobile Money,56000
TXN18979,2024-04-15,Huile végétale (5L),8,2000,Kouamé A.,Plateau,Espèces,16000
TXN18980,2024-03-01,Savon de ménage,13,1000,Adjoua B.,Plateau,Espèces,13000
TXN18981,2024-02-18,Savon de ménage,1,1000,Aminata D.,Yopougon,Mobile Money,1000
TXN18982,2024-02-04,Riz (sac 25kg),19,3500,Koffi C.,Marcory,Mobile Money,66500
TXN18983,2024-04-13,Riz (sac 25kg),3,3500,Adjoua B.,Cocody,Espèces,10500
TXN18984,2024-06-25,Sucre (1kg),2,500,Koffi C.,Adjamé,Carte bancaire,1000
TXN18985,2024-01-23,Savon de ménage,4,1000,Bamba E.,Yopougon,Carte bancaire,4000
TXN18986,2024-02-26,Sucre (1kg),16,500,Adjoua B.,Yopougon,Espèces,8000
TXN18987,2024-02-23,Sucre (1kg),18,500,Aminata D.,Plateau,Carte bancaire,9000
TXN18988,2024-06-05,Tomate concentrée,12,500,,Adjamé,Carte bancaire,6000
TXN18989,2024-02-09,Sucre (1kg),17,500,Koffi C.,Adjamé,Espèces,8500
TXN18990,2024-01-31,Lait en poudre (400g),12,1500,Aminata D.,,Espèces,18000
TXN18991,2024-03-10,Riz (sac 25kg),11,3500,Adjoua B.,Plateau,Carte bancaire,38500
TXN18992,2024-05-28,Riz (sac 25kg),6,3500,Aminata D.,Yopougon,Carte bancaire,21000
TXN18993,2024-02-08,Sardines en boîte,13,1200,Koffi C.,Cocody,Carte bancaire,15600
TXN18994,2024-03-01,Tomate concentrée,7,500,Kouamé A.,Cocody,Espèces,3500
TXN18995,2024-04-15,Sucre (1kg),18,500,Bamba E.,Cocody,Mobile Money,9000
TXN18996,2024-05-05,Lait en poudre (400g),5,1500,Kouamé A.,Cocody,Espèces,7500
TXN18997,2024-06-10,Sucre (1kg),6,500,Bamba E.,Plateau,Espèces,3000
TXN18998,2024-01-22,Huile végétale (5L),1,2000,Adjoua B.,Marcory,Mobile Money,2000
TXN18999,2024-03-15,Tomate concentrée,5,500,Bamba E.,Yopougon,Mobile Money,2500
TXN19000,2024-06-28,Farine de blé (1kg),14,750,Bamba E.,Yopougon,Mobile Money,10500
TXN19001,2024-06-28,Huile végétale (5L),8,2000,Kouamé A.,Adjamé,Espèces,16000
TXN19002,2024-01-05,Sardines en boîte,4,1200,Kouamé A.,Plateau,Carte bancaire,4800
TXN19003,2024-03-02,Farine de blé (1kg),19,750,,Cocody,Mobile Money,14250
TXN19004,2024-06-09,Huile végétale (5L),13,2000,Koffi C.,Marcory,Espèces,26000
TXN19005,2024-01-30,Lait en poudre (400g),7,1500,Kouamé A.,Adjamé,Carte bancaire,10500
TXN19006,2024-01-20,Lait en poudre (400g),11,1500,Bamba E.,Adjamé,Carte bancaire,16500
TXN19007,2024-01-29,Huile végétale (5L),2,2000,Adjoua B.,Yopougon,Espèces,4000
TXN19008,2024-05-05,Riz (sac 25kg),14,3500,Kouamé A.,,Espèces,49000
TXN19009,2024-04-09,Riz (sac 25kg),14,3500,Kouamé A.,Yopougon,Carte bancaire,49000
TXN19010,2024-02-14,Farine de blé (1kg),11,750,Bamba E.,Adjamé,Mobile Money,8250
TXN19011,2024-01-21,Farine de blé (1kg),11,750,Bamba E.,Plateau,Espèces,8250
TXN19012,2024-01-17,Sucre (1kg),18,500,Koffi C.,Plateau,Carte bancaire,9000
TXN19013,2024-04-29,Sucre (1kg),8,500,Adjoua B.,Cocody,Mobile Money,4000
TXN19014,2024-04-24,Sucre (1kg),15,500,Koffi C.,Plateau,Mobile Money,7500
TXN19015,2024-05-07,Farine de blé (1kg),15,750,Koffi C.,Adjamé,Mobile Money,11250
TXN19016,2024-01-03,Lait en poudre (400g),7,1500,Kouamé A.,Yopougon,Mobile Money,10500
TXN19017,2024-06-14,Farine de blé (1kg),3,750,Adjoua B.,Cocody,Espèces,2250
TXN19018,2024-03-19,Lait en poudre (400g),17,1500,Adjoua B.,Yopougon,Carte bancaire,25500
TXN19019,2024-06-01,Farine de blé (1kg),13,750,Kouamé A.,Cocody,Carte bancaire,9750
TXN19020,2024-04-15,Riz (sac 25kg),4,3500,Koffi C.,Cocody,Espèces,14000
TXN19021,2024-02-29,Sardines en boîte,16,1200,Aminata D.,Marcory,Carte bancaire,19200
TXN19022,2024-01-29,Lait en poudre (400g),8,1500,Koffi C.,Adjamé,Carte bancaire,12000
TXN19023,2024-01-27,Riz (sac 25kg),1,3500,Adjoua B.,Plateau,Espèces,3500
TXN19024,2024-04-11,Tomate concentrée,12,500,Bamba E.,Cocody,Mobile Money,6000
TXN19025,2024-02-15,Riz (sac 25kg),16,3500,Kouamé A.,Marcory,Carte bancaire,56000
TXN19026,2024-05-14,Sardines en boîte,15,1200,Bamba E.,Yopougon,Espèces,18000
TXN19027,2024-03-16,Sucre (1kg),3,500,Aminata D.,Yopougon,Carte bancaire,1500
TXN19028,2024-05-08,Savon de ménage,11,1000,Aminata D.,Adjamé,Mobile Money,11000
TXN19029,2024-03-18,Farine de blé (1kg),18,750,Kouamé A.,Adjamé,Espèces,13500
TXN19030,2024-06-20,Tomate concentrée,3,500,Aminata D.,Plateau,Carte bancaire,1500
TXN19031,2024-01-21,Savon de ménage,14,1000,Aminata D.,Plateau,Carte bancaire,14000
TXN19032,2024-04-19,Lait en poudre (400g),15,1500,Bamba E.,Yopougon,Mobile Money,22500
TXN19033,2024-06-16,Sucre (1kg),2,500,Koffi C.,Cocody,Carte bancaire,1000
TXN19034,2024-04-19,Farine de blé (1kg),18,750,Aminata D.,Cocody,Espèces,13500
TXN19035,2024-02-06,Tomate concentrée,1,500,Koffi C.,Marcory,Espèces,500
TXN19036,2024-06-19,Sardines en boîte,9,1200,Kouamé A.,Cocody,Mobile Money,10800
TXN19037,2024-05-01,Farine de blé (1kg),10,750,Bamba E.,Yopougon,Espèces,7500
TXN19038,2024-02-01,Sucre (1kg),13,500,Kouamé A.,Adjamé,Espèces,6500
TXN19039,2024-04-27,Savon de ménage,19,1000,Bamba E.,Cocody,Espèces,19000
TXN19040,2024-01-08,Riz (sac 25kg),1,3500,Kouamé A.,Plateau,Carte bancaire,3500
TXN19041,2024-05-17,Sucre (1kg),15,500,Kouamé A.,Plateau,Mobile Money,7500
TXN19042,2024-04-14,Lait en poudre (400g),2,1500,Adjoua B.,Marcory,Espèces,3000
TXN19043,2024-04-03,Sardines en boîte,5,1200,Kouamé A.,Yopougon,Espèces,6000
TXN19044,2024-05-09,Savon de ménage,2,1000,Kouamé A.,Yopougon,Mobile Money,2000
TXN19045,2024-01-18,Sucre (1kg),3,500,Aminata D.,Yopougon,Carte bancaire,1500
TXN19046,2024-04-28,Huile végétale (5L),5,2000,Kouamé A.,Yopougon,Espèces,10000
TXN19047,2024-01-29,Lait en poudre (400g),5,1500,Adjoua B.,Plateau,Mobile Money,7500
TXN19048,2024-01-21,Sucre (1kg),5,500,Kouamé A.,Marcory,Espèces,2500
TXN19049,2024-03-20,Sardines en boîte,13,1200,Kouamé A.,Plateau,Carte bancaire,15600
TXN19050,2024-04-12,Sucre (1kg),3,500,Kouamé A.,Yopougon,Mobile Money,1500
TXN19051,2024-05-27,Tomate concentrée,4,500,Aminata D.,Cocody,Mobile Money,2000
TXN19052,2024-02-03,Sardines en boîte,16,1200,Bamba E.,Plateau,Espèces,19200
TXN19053,2024-03-10,Savon de ménage,13,1000,Aminata D.,Yopougon,Carte bancaire,13000
TXN19054,2024-04-25,Savon de ménage,2,1000,Adjoua B.,Adjamé,Espèces,2000
TXN19055,2024-06-17,Savon de ménage,17,1000,Aminata D.,Cocody,Carte bancaire,17000
TXN19056,2024-06-09,Sardines en boîte,3,1200,Adjoua B.,Yopougon,Mobile Money,3600
TXN19057,2024-01-18,Tomate concentrée,13,500,Kouamé A.,Plateau,Mobile Money,6500
TXN19058,2024-05-27,Eau minérale (1.5L),18,500,Aminata D.,Adjamé,Mobile Money,9000
TXN19059,2024-03-05,Savon de ménage,16,1000,Adjoua B.,,Carte bancaire,16000
TXN19060,2024-04-19,Lait en poudre (400g),13,1500,Koffi C.,Marcory,Espèces,19500
TXN19061,2024-02-01,Tomate concentrée,13,500,Adjoua B.,Marcory,Espèces,6500
TXN19062,2024-01-18,Tomate concentrée,6,500,Adjoua B.,Marcory,Carte bancaire,3000
TXN19063,2024-05-10,Sucre (1kg),9,500,Kouamé A.,Plateau,Carte bancaire,4500
TXN19064,2024-06-09,Savon de ménage,17,1000,Aminata D.,Plateau,Mobile Money,17000
TXN19065,2024-02-24,Eau minérale (1.5L),1,500,Bamba E.,Adjamé,Carte bancaire,500
TXN19066,2024-02-12,Tomate concentrée,8,500,Adjoua B.,Cocody,Espèces,4000
TXN19067,2024-06-22,Eau minérale (1.5L),15,500,Adjoua B.,Adjamé,Mobile Money,7500
TXN19068,2024-03-17,Lait en poudre (400g),10,1500,Koffi C.,Plateau,Mobile Money,15000
TXN19069,2024-04-19,Farine de blé (1kg),17,750,Kouamé A.,,Carte bancaire,12750
TXN19070,2024-05-26,Farine de blé (1kg),2,750,Aminata D.,Plateau,Mobile Money,1500
TXN19071,2024-05-27,Sucre (1kg),2,500,Koffi C.,Adjamé,Carte bancaire,1000
TXN19072,2024-04-09,Farine de blé (1kg),8,750,Bamba E.,Marcory,Mobile Money,6000
TXN19073,2024-02-19,Sucre (1kg),10,500,Aminata D.,Plateau,Espèces,5000
TXN19074,2024-03-13,Sardines en boîte,9,1200,Koffi C.,Plateau,Carte bancaire,10800
TXN19075,2024-04-26,Lait en poudre (400g),6,1500,Adjoua B.,Cocody,Carte bancaire,9000
TXN19076,2024-06-09,Sucre (1kg),1,500,Koffi C.,Cocody,Espèces,500
TXN19077,2024-06-12,Savon de ménage,3,1000,Adjoua B.,Marcory,Mobile Money,3000
TXN19078,2024-05-15,Sardines en boîte,7,1200,Koffi C.,Cocody,Mobile Money,8400
TXN19079,2024-06-04,Savon de ménage,7,1000,Aminata D.,Yopougon,Espèces,7000
TXN19080,2024-03-01,Savon de ménage,6,1000,Aminata D.,Cocody,Espèces,6000
TXN19081,2024-06-21,Lait en poudre (400g),1,1500,Adjoua B.,Adjamé,Carte bancaire,1500
TXN19082,2024-01-20,Sucre (1kg),13,500,Adjoua B.,Adjamé,Espèces,6500
TXN19083,2024-05-27,Eau minérale (1.5L),8,500,Bamba E.,Yopougon,Carte bancaire,4000
TXN19084,2024-02-17,Farine de blé (1kg),18,750,,Plateau,Espèces,13500
TXN19085,2024-01-01,Eau minérale (1.5L),12,500,Koffi C.,Cocody,Espèces,6000
TXN19086,2024-04-05,Lait en poudre (400g),14,1500,Adjoua B.,Plateau,Carte bancaire,21000
TXN19087,2024-05-27,Eau minérale (1.5L),3,500,Kouamé A.,Marcory,Mobile Money,1500
TXN19088,2024-01-11,Riz (sac 25kg),2,3500,Bamba E.,Cocody,Carte bancaire,7000
TXN19089,2024-06-02,Tomate concentrée,13,500,Koffi C.,Adjamé,Carte bancaire,6500
TXN19090,2024-03-16,Huile végétale (5L),2,2000,Koffi C.,Cocody,Espèces,4000
TXN19091,2024-01-26,Tomate concentrée,3,500,Kouamé A.,Cocody,Carte bancaire,1500
TXN19092,2024-04-26,Riz (sac 25kg),18,3500,Aminata D.,Marcory,Carte bancaire,63000
TXN19093,2024-02-06,Lait en poudre (400g),8,1500,Bamba E.,Yopougon,Mobile Money,12000
TXN19094,2024-03-16,Tomate concentrée,14,500,Bamba E.,Yopougon,Mobile Money,7000
TXN19095,2024-04-07,Tomate concentrée,11,500,Kouamé A.,Adjamé,Espèces,5500
TXN19096,2024-03-12,Farine de blé (1kg),15,750,Kouamé A.,Marcory,Mobile Money,11250
TXN19097,2024-03-14,Farine de blé (1kg),6,750,Aminata D.,Yopougon,Espèces,4500
TXN19098,2024-05-02,Sardines en boîte,14,1200,Koffi C.,Yopougon,Mobile Money,16800
TXN19099,2024-01-30,Riz (sac 25kg),13,3500,Kouamé A.,Marcory,Espèces,45500
TXN19100,2024-01-12,Eau minérale (1.5L),10,500,Kouamé A.,Plateau,Espèces,5000
TXN19101,2024-02-07,Riz (sac 25kg),8,3500,,Adjamé,Carte bancaire,28000
TXN19102,2024-04-20,Tomate concentrée,7,500,Bamba E.,Yopougon,Espèces,3500
TXN19103,2024-05-29,Huile végétale (5L),17,2000,Koffi C.,Adjamé,Espèces,34000
TXN19104,2024-02-06,Lait en poudre (400g),8,1500,Bamba E.,Cocody,Carte bancaire,12000
TXN19105,2024-02-04,Farine de blé (1kg),12,750,Kouamé A.,Yopougon,Carte bancaire,9000
TXN19106,2024-01-09,Sardines en boîte,12,1200,Adjoua B.,Yopougon,Espèces,14400
TXN19107,2024-02-12,Lait en poudre (400g),13,1500,Aminata D.,Adjamé,Carte bancaire,19500
TXN19108,2024-02-25,Huile végétale (5L),14,2000,Aminata D.,Marcory,Carte bancaire,28000
TXN19109,2024-03-29,Riz (sac 25kg),10,3500,,Adjamé,Mobile Money,35000
TXN19110,2024-03-14,Sucre (1kg),3,500,Bamba E.,Adjamé,Carte bancaire,1500
TXN19111,2024-04-03,Farine de blé (1kg),5,750,Adjoua B.,Marcory,Mobile Money,3750
TXN19112,2024-02-09,Eau minérale (1.5L),1,500,Kouamé A.,Marcory,Mobile Money,500
TXN19113,2024-01-06,Savon de ménage,6,1000,Bamba E.,Yopougon,Mobile Money,6000
TXN19114,2024-02-29,Huile végétale (5L),4,2000,,Marcory,Mobile Money,8000
TXN19115,2024-01-11,Tomate concentrée,3,500,Koffi C.,Marcory,Carte bancaire,1500
TXN19116,2024-01-28,Sucre (1kg),17,500,Adjoua B.,Marcory,Carte bancaire,8500
TXN19117,2024-01-20,Riz (sac 25kg),17,3500,Aminata D.,Cocody,Mobile Money,59500
TXN19118,2024-03-09,Huile végétale (5L),12,2000,Bamba E.,Plateau,Carte bancaire,24000
TXN19119,2024-03-25,Riz (sac 25kg),19,3500,Bamba E.,Cocody,Carte bancaire,66500
TXN19120,2024-01-18,Farine de blé (1kg),19,750,Aminata D.,Marcory,Mobile Money,14250
TXN19121,2024-03-10,Savon de ménage,7,1000,Adjoua B.,Adjamé,Espèces,7000
TXN19122,2024-03-22,Tomate concentrée,9,500,Adjoua B.,Plateau,Espèces,4500
TXN19123,2024-03-17,Sucre (1kg),9,500,Kouamé A.,Cocody,Carte bancaire,4500
TXN19124,2024-05-09,Lait en poudre (400g),12,1500,Kouamé A.,Yopougon,Carte bancaire,18000
TXN19125,2024-04-12,Farine de blé (1kg),1,750,,Plateau,Carte bancaire,750
TXN19126,2024-03-08,Eau minérale (1.5L),8,500,Kouamé A.,Plateau,Carte bancaire,4000
TXN19127,2024-02-06,Riz (sac 25kg),10,3500,Bamba E.,Adjamé,Espèces,35000
TXN19128,2024-05-14,Tomate concentrée,10,500,Adjoua B.,Marcory,Mobile Money,5000
TXN19129,2024-02-18,Savon de ménage,18,1000,Aminata D.,Plateau,Espèces,18000
TXN19130,2024-03-02,Huile végétale (5L),18,2000,Koffi C.,Cocody,Carte bancaire,36000
TXN19131,2024-05-23,Riz (sac 25kg),16,3500,Kouamé A.,Adjamé,Carte bancaire,56000
TXN19132,2024-01-13,Eau minérale (1.5L),18,500,Aminata D.,Yopougon,Carte bancaire,9000
TXN19133,2024-05-12,Savon de ménage,10,1000,Kouamé A.,Adjamé,Espèces,10000
TXN19134,2024-02-15,Sucre (1kg),10,500,Adjoua B.,Yopougon,Espèces,5000
TXN19135,2024-02-20,Eau minérale (1.5L),14,500,Kouamé A.,Adjamé,Mobile Money,7000
TXN19136,2024-06-13,Savon de ménage,14,1000,,Cocody,Mobile Money,14000
TXN19137,2024-02-22,Farine de blé (1kg),6,750,Aminata D.,Plateau,Carte bancaire,4500
TXN19138,2024-01-09,Sardines en boîte,4,1200,Bamba E.,Yopougon,Carte bancaire,4800
TXN19139,2024-02-26,Farine de blé (1kg),17,750,Koffi C.,Plateau,Espèces,12750
TXN19140,2024-04-01,Eau minérale (1.5L),9,500,Aminata D.,Cocody,Carte bancaire,4500
TXN19141,2024-03-28,Farine de blé (1kg),3,750,Adjoua B.,Yopougon,Carte bancaire,2250
TXN19142,2024-03-10,Tomate concentrée,17,500,Bamba E.,Yopougon,Espèces,8500
TXN19143,2024-01-14,Riz (sac 25kg),11,3500,Kouamé A.,Adjamé,Carte bancaire,38500
TXN19144,2024-02-19,Savon de ménage,7,1000,Koffi C.,Plateau,Espèces,7000
TXN19145,2024-03-06,Farine de blé (1kg),9,750,Bamba E.,Plateau,Carte bancaire,6750
TXN19146,2024-06-23,Savon de ménage,16,1000,Bamba E.,Adjamé,Carte bancaire,16000
TXN19147,2024-04-08,Huile végétale (5L),5,2000,Bamba E.,,Espèces,10000
TXN19148,2024-01-15,Sucre (1kg),9,500,Adjoua B.,Plateau,Carte bancaire,4500
TXN19149,2024-02-12,Savon de ménage,13,1000,Adjoua B.,Yopougon,Mobile Money,13000
TXN19150,2024-05-06,Tomate concentrée,11,500,Kouamé A.,Adjamé,Mobile Money,5500
TXN19151,2024-04-14,Sucre (1kg),1,500,Adjoua B.,Cocody,Mobile Money,500
TXN19152,2024-06-18,Lait en poudre (400g),4,1500,Kouamé A.,Adjamé,Espèces,6000
TXN19153,2024-06-25,Farine de blé (1kg),9,750,Adjoua B.,Cocody,Mobile Money,6750
TXN19154,2024-06-21,Sardines en boîte,3,1200,Aminata D.,Adjamé,Espèces,3600
TXN19155,2024-01-01,Riz (sac 25kg),10,3500,Kouamé A.,Marcory,Carte bancaire,35000
TXN19156,2024-02-18,Sucre (1kg),14,500,Aminata D.,Adjamé,Mobile Money,7000
TXN19157,2024-04-11,Lait en poudre (400g),13,1500,Kouamé A.,Marcory,Carte bancaire,19500
TXN19158,2024-03-27,Savon de ménage,18,1000,Bamba E.,Plateau,Carte bancaire,18000
TXN19159,2024-05-01,Huile végétale (5L),2,2000,Adjoua B.,Yopougon,Carte bancaire,4000
TXN19160,2024-03-25,Eau minérale (1.5L),9,500,Koffi C.,Plateau,Mobile Money,4500
TXN19161,2024-05-07,Tomate concentrée,8,500,Koffi C.,Cocody,Mobile Money,4000
